date,volume
7/12/2001,203515200
10/12/2001,170010400
11/12/2001,205475200
12/12/2001,192460800
13-12-2001,197842400
14-12-2001,189884800
17-12-2001,173712000
18-12-2001,235239200
19-12-2001,289956800
20-12-2001,220864000
21-12-2001,256334400
24-12-2001,50629600
26-12-2001,146400800
27-12-2001,191508800
28-12-2001,299124000
31-12-2001,137782400
2/1/2002,529496800
3/1/2002,612007200
4/1/2002,409976000
7/1/2002,444584000
8/1/2002,450038400
9/1/2002,327835200
10/1/2002,452737600
11/1/2002,348801600
14-01-2002,415996000
15-01-2002,290320800
16-01-2002,566893600
17-01-2002,660576000
18-01-2002,338811200
22-01-2002,327314400
23-01-2002,443279200
24-01-2002,344002400
25-01-2002,185914400
28-01-2002,186446400
29-01-2002,240324000
30-01-2002,471576000
31-01-2002,468445600
1/2/2002,398305600
4/2/2002,522373600
5/2/2002,456887200
6/2/2002,597576000
7/2/2002,347832800
8/2/2002,355331200
11/2/2002,398602400
12/2/2002,224280000
13-02-2002,312872000
14-02-2002,260170400
15-02-2002,260187200
19-02-2002,390258400
20-02-2002,285443200
21-02-2002,446751200
22-02-2002,406476000
25-02-2002,426848800
26-02-2002,260131200
27-02-2002,1030159200
28-02-2002,456937600
1/3/2002,348992000
4/3/2002,348258400
5/3/2002,274702400
6/3/2002,226206400
7/3/2002,258249600
8/3/2002,269774400
11/3/2002,262785600
12/3/2002,254055200
13-03-2002,200765600
14-03-2002,217296800
15-03-2002,240900800
18-03-2002,304556000
19-03-2002,242345600
20-03-2002,294319200
21-03-2002,616352800
22-03-2002,202193600
25-03-2002,262830400
26-03-2002,257840800
27-03-2002,127702400
28-03-2002,108455200
1/4/2002,199046400
2/4/2002,203795200
3/4/2002,214530400
4/4/2002,338497600
5/4/2002,278348000
8/4/2002,261514400
9/4/2002,191531200
10/4/2002,224980000
11/4/2002,407254400
12/4/2002,320241600
15-04-2002,299370400
16-04-2002,614577600
17-04-2002,396250400
18-04-2002,401710400
19-04-2002,375407200
22-04-2002,269427200
23-04-2002,233469600
24-04-2002,140448000
25-04-2002,194202400
26-04-2002,304981600
29-04-2002,272288800
30-04-2002,280963200
1/5/2002,214704000
2/5/2002,239344000
3/5/2002,230781600
6/5/2002,249664800
7/5/2002,242748800
8/5/2002,436682400
9/5/2002,224616000
10/5/2002,235396000
13-05-2002,265608000
14-05-2002,526506400
15-05-2002,335826400
16-05-2002,227052000
17-05-2002,236493600
20-05-2002,269914400
21-05-2002,280991200
22-05-2002,290875200
23-05-2002,369398400
24-05-2002,166174400
28-05-2002,149716000
29-05-2002,221793600
30-05-2002,196375200
31-05-2002,365495200
3/6/2002,235110400
4/6/2002,347821600
5/6/2002,277082400
6/6/2002,259996800
7/6/2002,612376800
10/6/2002,277575200
11/6/2002,349496000
12/6/2002,528718400
13-06-2002,352083200
14-06-2002,424900000
17-06-2002,324609600
18-06-2002,353360000
19-06-2002,1709467200
20-06-2002,396636800
21-06-2002,445177600
24-06-2002,431933600
25-06-2002,301201600
26-06-2002,558952800
27-06-2002,251658400
28-06-2002,269858400
1/7/2002,222689600
2/7/2002,305188800
3/7/2002,199029600
5/7/2002,161649600
8/7/2002,211204000
9/7/2002,226749600
10/7/2002,206880800
11/7/2002,373676800
12/7/2002,443492000
15-07-2002,295993600
16-07-2002,446768000
17-07-2002,1215485600
18-07-2002,559462400
19-07-2002,385207200
22-07-2002,430897600
23-07-2002,399890400
24-07-2002,406593600
25-07-2002,479354400
26-07-2002,207704000
29-07-2002,274960000
30-07-2002,354838400
31-07-2002,310699200
1/8/2002,228956000
2/8/2002,179060000
5/8/2002,204024800
6/8/2002,272053600
7/8/2002,333474400
8/8/2002,227348800
9/8/2002,205716000
12/8/2002,179765600
13-08-2002,269869600
14-08-2002,399084000
15-08-2002,322078400
16-08-2002,245224000
19-08-2002,216557600
20-08-2002,186625600
21-08-2002,202428800
22-08-2002,258311200
23-08-2002,163245600
26-08-2002,189968800
27-08-2002,262231200
28-08-2002,247973600
29-08-2002,164169600
30-08-2002,193519200
3/9/2002,276936800
4/9/2002,420660800
5/9/2002,226178400
6/9/2002,181591200
9/9/2002,158244800
10/9/2002,249468800
11/9/2002,202412000
12/9/2002,269830400
13-09-2002,282951200
16-09-2002,286641600
17-09-2002,427996800
18-09-2002,328641600
19-09-2002,205945600
20-09-2002,352788800
23-09-2002,263709600
24-09-2002,250661600
25-09-2002,254682400
26-09-2002,208644800
27-09-2002,206152800
30-09-2002,237697600
1/10/2002,342423200
2/10/2002,229348000
3/10/2002,217896000
4/10/2002,190825600
7/10/2002,244697600
8/10/2002,453644800
9/10/2002,356686400
10/10/2002,321574400
11/10/2002,294677600
14-10-2002,194404000
15-10-2002,405518400
16-10-2002,307624800
17-10-2002,469296800
18-10-2002,288299200
21-10-2002,238520800
22-10-2002,218148000
23-10-2002,209036800
24-10-2002,174748000
25-10-2002,279070400
28-10-2002,349300000
29-10-2002,259179200
30-10-2002,270676000
31-10-2002,295836800
1/11/2002,189828800
4/11/2002,376818400
5/11/2002,210694400
6/11/2002,216389600
7/11/2002,336179200
8/11/2002,190064000
11/11/2002,152975200
12/11/2002,223792800
13-11-2002,231739200
14-11-2002,141713600
15-11-2002,160994400
18-11-2002,164578400
19-11-2002,210952000
20-11-2002,208740000
21-11-2002,418482400
22-11-2002,227858400
25-11-2002,199427200
26-11-2002,240262400
27-11-2002,286798400
29-11-2002,143432800
2/12/2002,398742400
3/12/2002,227869600
4/12/2002,325757600
5/12/2002,243398400
6/12/2002,245358400
9/12/2002,236084800
10/12/2002,308610400
11/12/2002,253500800
12/12/2002,149340800
13-12-2002,164780000
16-12-2002,251624800
17-12-2002,222661600
18-12-2002,150701600
19-12-2002,347519200
20-12-2002,318096800
23-12-2002,125826400
24-12-2002,39340000
26-12-2002,85422400
27-12-2002,80035200
30-12-2002,155041600
31-12-2002,200726400
2/1/2003,181428800
3/1/2003,147453600
6/1/2003,390532800
7/1/2003,342344800
8/1/2003,229644800
9/1/2003,215252800
10/1/2003,175100800
13-01-2003,178942400
14-01-2003,186860800
15-01-2003,371128800
16-01-2003,559070400
17-01-2003,266761600
21-01-2003,253456000
22-01-2003,215140800
23-01-2003,228256000
24-01-2003,305468800
27-01-2003,391406400
28-01-2003,286255200
29-01-2003,373044000
30-01-2003,407058400
31-01-2003,341224800
3/2/2003,264784800
4/2/2003,317413600
5/2/2003,221614400
6/2/2003,179149600
7/2/2003,269701600
10/2/2003,167888000
11/2/2003,164780000
12/2/2003,228687200
13-02-2003,208493600
14-02-2003,243297600
18-02-2003,290897600
19-02-2003,240368800
20-02-2003,224352800
21-02-2003,157444000
24-02-2003,180252800
25-02-2003,188641600
26-02-2003,217095200
27-02-2003,154341600
28-02-2003,195098400
3/3/2003,203761600
4/3/2003,126414400
5/3/2003,126683200
6/3/2003,99859200
7/3/2003,200984000
10/3/2003,134573600
11/3/2003,161190400
12/3/2003,222560800
13-03-2003,335445600
14-03-2003,153098400
17-03-2003,399912800
18-03-2003,229980800
19-03-2003,141316000
20-03-2003,163178400
21-03-2003,297948000
24-03-2003,161100800
25-03-2003,167697600
26-03-2003,178343200
27-03-2003,122393600
28-03-2003,145303200
31-03-2003,256659200
1/4/2003,154341600
2/4/2003,171371200
3/4/2003,145712000
4/4/2003,146020000
7/4/2003,196862400
8/4/2003,128934400
9/4/2003,146725600
10/4/2003,107100000
11/4/2003,1392708800
14-04-2003,502958400
15-04-2003,303968000
16-04-2003,1016176000
17-04-2003,616257600
21-04-2003,152320000
22-04-2003,300568800
23-04-2003,209680800
24-04-2003,325108000
25-04-2003,205318400
28-04-2003,636798400
29-04-2003,458236800
30-04-2003,458175200
1/5/2003,342759200
2/5/2003,321182400
5/5/2003,1555708000
6/5/2003,1514492000
7/5/2003,1054379200
8/5/2003,687736000
9/5/2003,588386400
12/5/2003,419372800
13-05-2003,446796000
14-05-2003,355488000
15-05-2003,284995200
16-05-2003,341628000
19-05-2003,445888800
20-05-2003,416220000
21-05-2003,305009600
22-05-2003,178460800
23-05-2003,206718400
27-05-2003,290130400
28-05-2003,339679200
29-05-2003,333765600
30-05-2003,382748800
2/6/2003,418588800
3/6/2003,360858400
4/6/2003,271202400
5/6/2003,205497600
6/6/2003,241388000
9/6/2003,259952000
10/6/2003,176646400
11/6/2003,225114400
12/6/2003,252588000
13-06-2003,191245600
16-06-2003,238526400
17-06-2003,177464000
18-06-2003,454983200
19-06-2003,381528000
20-06-2003,356546400
23-06-2003,307361600
24-06-2003,514382400
25-06-2003,329812000
26-06-2003,161705600
27-06-2003,365792000
30-06-2003,222152000
1/7/2003,180992000
2/7/2003,325298400
3/7/2003,137771200
7/7/2003,286272000
8/7/2003,256737600
9/7/2003,213645600
10/7/2003,170934400
11/7/2003,136858400
14-07-2003,188406400
15-07-2003,206645600
16-07-2003,250930400
17-07-2003,751212000
18-07-2003,298838400
21-07-2003,183808800
22-07-2003,198424800
23-07-2003,143035200
24-07-2003,229236000
25-07-2003,216686400
28-07-2003,170357600
29-07-2003,197120000
30-07-2003,173594400
31-07-2003,301464800
1/8/2003,149604000
4/8/2003,230115200
5/8/2003,249440800
6/8/2003,245464800
7/8/2003,174378400
8/8/2003,137659200
11/8/2003,137228000
12/8/2003,164438400
13-08-2003,284099200
14-08-2003,192780000
15-08-2003,125865600
18-08-2003,192774400
19-08-2003,133688800
20-08-2003,273212800
21-08-2003,255326400
22-08-2003,250264000
25-08-2003,137782400
26-08-2003,164959200
27-08-2003,225702400
28-08-2003,319625600
29-08-2003,263155200
2/9/2003,242132800
3/9/2003,268828000
4/9/2003,199780000
5/9/2003,240133600
8/9/2003,167244000
9/9/2003,180370400
10/9/2003,224890400
11/9/2003,213684800
12/9/2003,179989600
15-09-2003,226844800
16-09-2003,269007200
17-09-2003,289396800
18-09-2003,252907200
19-09-2003,205956800
22-09-2003,179821600
23-09-2003,132451200
24-09-2003,301285600
25-09-2003,574380800
26-09-2003,347250400
29-09-2003,365702400
30-09-2003,285426400
1/10/2003,236112800
2/10/2003,204058400
3/10/2003,299600000
6/10/2003,268329600
7/10/2003,418174400
8/10/2003,428668800
9/10/2003,347748800
10/10/2003,174837600
13-10-2003,279865600
14-10-2003,275419200
15-10-2003,610103200
16-10-2003,975682400
17-10-2003,359811200
20-10-2003,279132000
21-10-2003,176461600
22-10-2003,161599200
23-10-2003,165211200
24-10-2003,219856000
27-10-2003,162013600
28-10-2003,251714400
29-10-2003,267080800
30-10-2003,260556800
31-10-2003,218153600
3/11/2003,302842400
4/11/2003,249233600
5/11/2003,322470400
6/11/2003,397073600
7/11/2003,210145600
10/11/2003,234276000
11/11/2003,215073600
12/11/2003,300003200
13-11-2003,212772000
14-11-2003,237048000
17-11-2003,228256000
18-11-2003,267192800
19-11-2003,344584800
20-11-2003,239590400
21-11-2003,241836000
24-11-2003,381824800
25-11-2003,268654400
26-11-2003,245128800
28-11-2003,76098400
1/12/2003,361536000
2/12/2003,205296000
3/12/2003,191296000
4/12/2003,177940000
5/12/2003,186177600
8/12/2003,148237600
9/12/2003,135144800
10/12/2003,271336800
11/12/2003,183136800
12/12/2003,192673600
15-12-2003,388908800
16-12-2003,373956800
17-12-2003,274260000
18-12-2003,330915200
19-12-2003,453560800
22-12-2003,377064800
23-12-2003,308498400
24-12-2003,177475200
26-12-2003,103695200
29-12-2003,233458400
30-12-2003,204853600
31-12-2003,174451200
2/1/2004,144642400
5/1/2004,395018400
6/1/2004,509348000
7/1/2004,586874400
8/1/2004,460303200
9/1/2004,427459200
12/1/2004,487547200
13-01-2004,679016800
14-01-2004,620043200
15-01-2004,1018208800
16-01-2004,372820000
20-01-2004,315946400
21-01-2004,226660000
22-01-2004,205004800
23-01-2004,227169600
26-01-2004,271269600
27-01-2004,307070400
28-01-2004,275402400
29-01-2004,212699200
30-01-2004,185298400
2/2/2004,287431200
3/2/2004,180812800
4/2/2004,305552800
5/2/2004,352844800
6/2/2004,193340000
9/2/2004,188260800
10/2/2004,255343200
11/2/2004,348544000
12/2/2004,183988000
13-02-2004,315980000
17-02-2004,170956800
18-02-2004,141635200
19-02-2004,323080800
20-02-2004,277603200
23-02-2004,194079200
24-02-2004,259056000
25-02-2004,276276000
26-02-2004,198408000
27-02-2004,468837600
1/3/2004,321680800
2/3/2004,256687200
3/3/2004,225131200
4/3/2004,660223200
5/3/2004,1540599200
8/3/2004,522872000
9/3/2004,618363200
10/3/2004,1006964000
11/3/2004,595851200
12/3/2004,329224000
15-03-2004,481717600
16-03-2004,605432800
17-03-2004,411432000
18-03-2004,321081600
19-03-2004,408576000
22-03-2004,419031200
23-03-2004,385515200
24-03-2004,428215200
25-03-2004,566445600
26-03-2004,419893600
29-03-2004,350728000
30-03-2004,359676800
31-03-2004,390773600
1/4/2004,318332000
2/4/2004,274478400
5/4/2004,385672000
6/4/2004,257992000
7/4/2004,255119200
8/4/2004,240917600
12/4/2004,230540800
13-04-2004,436396800
14-04-2004,639732800
15-04-2004,1761446400
16-04-2004,402931200
19-04-2004,712353600
20-04-2004,354519200
21-04-2004,325875200
22-04-2004,344584800
23-04-2004,315828800
26-04-2004,231128800
27-04-2004,283864000
28-04-2004,231168000
29-04-2004,460790400
30-04-2004,466502400
3/5/2004,297634400
4/5/2004,279983200
5/5/2004,238106400
6/5/2004,263558400
7/5/2004,419036800
10/5/2004,249978400
11/5/2004,305172000
12/5/2004,245420000
13-05-2004,229852000
14-05-2004,257801600
17-05-2004,300445600
18-05-2004,206063200
19-05-2004,375592000
20-05-2004,196296800
21-05-2004,179894400
24-05-2004,235603200
25-05-2004,319978400
26-05-2004,322168000
27-05-2004,235972800
28-05-2004,145717600
1/6/2004,182134400
2/6/2004,318712800
3/6/2004,250930400
4/6/2004,399112000
7/6/2004,295876000
8/6/2004,415620800
9/6/2004,349204800
10/6/2004,257577600
14-06-2004,243986400
15-06-2004,444634400
16-06-2004,909641600
17-06-2004,551320000
18-06-2004,406252000
21-06-2004,390213600
22-06-2004,360511200
23-06-2004,390868800
24-06-2004,252515200
25-06-2004,323428000
28-06-2004,521096800
29-06-2004,590553600
30-06-2004,373044000
1/7/2004,341941600
2/7/2004,910683200
6/7/2004,348980800
7/7/2004,397992000
8/7/2004,233380000
9/7/2004,208863200
12/7/2004,511621600
13-07-2004,316176000
14-07-2004,835800000
15-07-2004,1767724000
16-07-2004,488381600
19-07-2004,533170400
20-07-2004,323747200
21-07-2004,301257600
22-07-2004,334118400
23-07-2004,273571200
26-07-2004,393932000
27-07-2004,425006400
28-07-2004,285051200
29-07-2004,222157600
30-07-2004,243023200
2/8/2004,365092000
3/8/2004,211629600
4/8/2004,276488800
5/8/2004,244501600
6/8/2004,492290400
9/8/2004,290847200
10/8/2004,351036000
11/8/2004,322392000
12/8/2004,226200800
13-08-2004,328048000
16-08-2004,435674400
17-08-2004,323019200
18-08-2004,364655200
19-08-2004,388920000
20-08-2004,316780800
23-08-2004,254660000
24-08-2004,374136000
25-08-2004,505618400
26-08-2004,955858400
27-08-2004,388813600
30-08-2004,218142400
31-08-2004,376560800
1/9/2004,515726400
2/9/2004,406324800
3/9/2004,293468000
7/9/2004,301957600
8/9/2004,343526400
9/9/2004,461339200
10/9/2004,328014400
13-09-2004,281976800
14-09-2004,254822400
15-09-2004,232668800
16-09-2004,501916800
17-09-2004,502308800
20-09-2004,245000000
21-09-2004,386652000
22-09-2004,401688000
23-09-2004,397404000
24-09-2004,369488000
27-09-2004,397516000
28-09-2004,353186400
29-09-2004,273509600
30-09-2004,425012000
1/10/2004,465404800
4/10/2004,574084000
5/10/2004,406162400
6/10/2004,446303200
7/10/2004,426148800
8/10/2004,359228800
11/10/2004,323870400
12/10/2004,460191200
13-10-2004,1163008000
14-10-2004,2147483647
15-10-2004,1031128000
18-10-2004,1200752000
19-10-2004,801992800
20-10-2004,605108000
21-10-2004,724505600
22-10-2004,483067200
25-10-2004,392644000
26-10-2004,594361600
27-10-2004,1193494400
28-10-2004,864264800
29-10-2004,810219200
1/11/2004,602050400
2/11/2004,729988000
3/11/2004,1204173600
4/11/2004,928625600
5/11/2004,1205047200
8/11/2004,526920800
9/11/2004,475764800
10/11/2004,508676000
11/11/2004,407299200
12/11/2004,395701600
15-11-2004,376045600
16-11-2004,295103200
17-11-2004,397751200
18-11-2004,459149600
19-11-2004,765279200
22-11-2004,2147483647
23-11-2004,911450400
24-11-2004,1390788000
26-11-2004,550144000
29-11-2004,1712916800
30-11-2004,1028518400
1/12/2004,800553600
2/12/2004,987442400
3/12/2004,1238848800
6/12/2004,1247920800
7/12/2004,1056899200
8/12/2004,691902400
9/12/2004,741501600
10/12/2004,775773600
13-12-2004,395040800
14-12-2004,415721600
15-12-2004,398361600
16-12-2004,1126115200
17-12-2004,783496000
20-12-2004,1168126400
21-12-2004,1064414400
22-12-2004,565829600
23-12-2004,245929600
27-12-2004,559490400
28-12-2004,611755200
29-12-2004,449562400
30-12-2004,345340800
31-12-2004,278588800
3/1/2005,691992000
4/1/2005,1096810400
5/1/2005,680433600
6/1/2005,705555200
7/1/2005,2147483647
10/1/2005,1725309600
11/1/2005,2147483647
12/1/2005,1919702400
13-01-2005,2147483647
14-01-2005,1770742400
18-01-2005,1006460000
19-01-2005,751895200
20-01-2005,914922400
21-01-2005,911332800
24-01-2005,841629600
25-01-2005,969231200
26-01-2005,739496800
27-01-2005,496227200
28-01-2005,801612000
31-01-2005,1681097600
1/2/2005,678395200
2/2/2005,1020062400
3/2/2005,731651200
4/2/2005,563556000
7/2/2005,524456800
8/2/2005,890019200
9/2/2005,1191456000
10/2/2005,1093019200
11/2/2005,1201054400
14-02-2005,1271463200
15-02-2005,2147483647
16-02-2005,1639243200
17-02-2005,1518473600
18-02-2005,1163254400
22-02-2005,1219293600
23-02-2005,1345181600
24-02-2005,1519028000
25-02-2005,915510400
28-02-2005,325805200
1/3/2005,468188000
2/3/2005,458161200
3/3/2005,1411653600
4/3/2005,756618800
7/3/2005,450632000
8/3/2005,1021451200
9/3/2005,1322465200
10/3/2005,777109200
11/3/2005,632830800
14-03-2005,605385200
15-03-2005,508608800
16-03-2005,697813200
17-03-2005,801920000
18-03-2005,940150400
21-03-2005,541128000
22-03-2005,551415200
23-03-2005,609823200
24-03-2005,352704800
28-03-2005,275410800
29-03-2005,461356000
30-03-2005,394959600
31-03-2005,636134800
1/4/2005,641284000
4/4/2005,580014400
5/4/2005,556239600
6/4/2005,414825600
7/4/2005,506987600
8/4/2005,649950000
11/4/2005,821662800
12/4/2005,981061200
13-04-2005,1371946800
14-04-2005,2147483647
15-04-2005,1728087200
18-04-2005,1327177600
19-04-2005,1081642800
20-04-2005,945131600
21-04-2005,759592400
22-04-2005,839129200
25-04-2005,746460400
26-04-2005,810507600
27-04-2005,613888800
28-04-2005,575106000
29-04-2005,671630400
2/5/2005,465920000
3/5/2005,496739600
4/5/2005,448176400
5/5/2005,387366000
6/5/2005,326247600
9/5/2005,355695200
10/5/2005,440263600
11/5/2005,2041981200
12/5/2005,970242000
13-05-2005,702713200
16-05-2005,474294800
17-05-2005,588344400
18-05-2005,636722800
19-05-2005,793161600
20-05-2005,452650800
23-05-2005,1042574400
24-05-2005,593460000
25-05-2005,396006800
26-05-2005,525520800
27-05-2005,316008000
31-05-2005,404205200
1/6/2005,453812800
2/6/2005,373973600
3/6/2005,956869200
6/6/2005,811966400
7/6/2005,745264800
8/6/2005,404006400
9/6/2005,390255600
10/6/2005,678932800
13-06-2005,435772400
14-06-2005,347846800
15-06-2005,563343200
16-06-2005,547674400
17-06-2005,596125600
20-06-2005,323716400
21-06-2005,370526800
22-06-2005,424925200
23-06-2005,674254000
24-06-2005,410709600
27-06-2005,600171600
28-06-2005,350299600
29-06-2005,448358400
30-06-2005,418390000
1/7/2005,250000800
5/7/2005,454269200
6/7/2005,394626400
7/7/2005,383723200
8/7/2005,290735200
11/7/2005,388788400
12/7/2005,387038400
13-07-2005,684835200
14-07-2005,2096060400
15-07-2005,687682800
18-07-2005,586297600
19-07-2005,671062000
20-07-2005,453395600
21-07-2005,404264000
22-07-2005,301106400
25-07-2005,294627200
26-07-2005,268592800
27-07-2005,283749200
28-07-2005,251311200
29-07-2005,562080400
1/8/2005,314249600
2/8/2005,296875600
3/8/2005,258322400
4/8/2005,269304000
5/8/2005,241931200
8/8/2005,176383200
9/8/2005,380839200
10/8/2005,360945200
11/8/2005,271983600
12/8/2005,916036800
15-08-2005,1086727600
16-08-2005,537622400
17-08-2005,499724400
18-08-2005,442559600
19-08-2005,376569200
22-08-2005,387732800
23-08-2005,295604400
24-08-2005,572070800
25-08-2005,276253600
26-08-2005,261058000
29-08-2005,256295200
30-08-2005,518761600
31-08-2005,402956400
1/9/2005,356367200
2/9/2005,222378800
6/9/2005,818619200
7/9/2005,963074000
8/9/2005,702640400
9/9/2005,615641600
12/9/2005,452796400
13-09-2005,492884000
14-09-2005,474426400
15-09-2005,415156000
16-09-2005,591004400
19-09-2005,783731200
20-09-2005,819828800
21-09-2005,434747600
22-09-2005,463727600
23-09-2005,558457200
26-09-2005,546562800
27-09-2005,341703600
28-09-2005,1125544000
29-09-2005,636846000
30-09-2005,531633200
3/10/2005,507553200
4/10/2005,539459200
5/10/2005,610769600
6/10/2005,757537200
7/10/2005,677882800
10/10/2005,507505600
11/10/2005,1225884800
12/10/2005,2147483647
13-10-2005,1865575600
14-10-2005,1035552000
17-10-2005,616834400
18-10-2005,609588000
19-10-2005,1008683200
20-10-2005,1357762000
21-10-2005,796726000
24-10-2005,609753200
25-10-2005,465127600
26-10-2005,631593200
27-10-2005,411541200
28-10-2005,769787200
31-10-2005,940844800
1/11/2005,749686000
2/11/2005,857060400
3/11/2005,884382800
4/11/2005,878035200
7/11/2005,638831200
8/11/2005,473765600
9/11/2005,552930000
10/11/2005,665344400
11/11/2005,425448800
14-11-2005,369933200
15-11-2005,536841200
16-11-2005,784515200
17-11-2005,676205600
18-11-2005,524960800
21-11-2005,511711200
22-11-2005,540282400
23-11-2005,485853200
25-11-2005,395012800
28-11-2005,1018519600
29-11-2005,891433200
30-11-2005,595674800
1/12/2005,812893200
2/12/2005,895762000
5/12/2005,583671200
6/12/2005,857029600
7/12/2005,679464800
8/12/2005,790479200
9/12/2005,555402400
12/12/2005,524994400
13-12-2005,493816400
14-12-2005,1450716400
15-12-2005,561162000
16-12-2005,671171200
19-12-2005,529295200
20-12-2005,479108000
21-12-2005,475736800
22-12-2005,370610800
23-12-2005,229857600
27-12-2005,590590000
28-12-2005,398115200
29-12-2005,490025200
30-12-2005,624262800
3/1/2006,807234400
4/1/2006,619603600
5/1/2006,449422400
6/1/2006,704457600
9/1/2006,675040800
10/1/2006,2147483647
11/1/2006,1493794400
12/1/2006,1280809600
13-01-2006,776305600
17-01-2006,835623600
18-01-2006,1200637200
19-01-2006,1695848000
20-01-2006,1134758800
23-01-2006,1059730000
24-01-2006,1142254400
25-01-2006,1275786400
26-01-2006,1181387200
27-01-2006,953864800
30-01-2006,1398401200
31-01-2006,913542000
1/2/2006,521186400
2/2/2006,707322000
3/2/2006,692123600
6/2/2006,1651767600
7/2/2006,1388830800
8/2/2006,953114400
9/2/2006,1149764000
10/2/2006,1760477600
13-02-2006,883498000
14-02-2006,1160938800
15-02-2006,1159771200
16-02-2006,948175200
17-02-2006,575999200
21-02-2006,779606800
22-02-2006,978238800
23-02-2006,856917600
24-02-2006,534744000
27-02-2006,791240800
28-02-2006,1266980400
1/3/2006,763817600
2/3/2006,625273600
3/3/2006,737668400
6/3/2006,912665600
7/3/2006,872877600
8/3/2006,653251200
9/3/2006,799304800
10/3/2006,1043142800
13-03-2006,861187600
14-03-2006,642020400
15-03-2006,891996000
16-03-2006,749638400
17-03-2006,812042000
20-03-2006,605441200
21-03-2006,1345366400
22-03-2006,1345895600
23-03-2006,1427826400
24-03-2006,1071980000
27-03-2006,1108072000
28-03-2006,1370322800
29-03-2006,2147483647
30-03-2006,1390650800
31-03-2006,815357200
3/4/2006,815791200
4/4/2006,931924000
5/4/2006,2147483647
6/4/2006,2147483647
7/4/2006,1545238800
10/4/2006,903515200
11/4/2006,939316000
12/4/2006,739894400
13-04-2006,734678000
17-04-2006,721938000
18-04-2006,794844400
19-04-2006,1086033200
20-04-2006,1666982800
21-04-2006,788986800
24-04-2006,707028000
25-04-2006,529062800
26-04-2006,710886400
27-04-2006,845947200
28-04-2006,760037600
1/5/2006,750380400
2/5/2006,771663200
3/5/2006,686991200
4/5/2006,860420400
5/5/2006,563911600
8/5/2006,594851600
9/5/2006,531666800
10/5/2006,459888800
11/5/2006,812688800
12/5/2006,641774000
15-05-2006,529177600
16-05-2006,936740000
17-05-2006,754194000
18-05-2006,658442400
19-05-2006,985866000
22-05-2006,718975600
23-05-2006,694414000
24-05-2006,916031200
25-05-2006,463372000
26-05-2006,432950000
30-05-2006,563402000
31-05-2006,1280977600
1/6/2006,942508000
2/6/2006,685787200
5/6/2006,605785600
6/6/2006,726037200
7/6/2006,750506400
8/6/2006,1397482800
9/6/2006,775838000
12/6/2006,717785600
13-06-2006,1080643200
14-06-2006,878136000
15-06-2006,1190383600
16-06-2006,838101600
19-06-2006,704575200
20-06-2006,672974400
21-06-2006,863296000
22-06-2006,965633200
23-06-2006,660203600
26-06-2006,466536000
27-06-2006,550611600
28-06-2006,850704400
29-06-2006,873398400
30-06-2006,739695600
3/7/2006,194770800
5/7/2006,518240800
6/7/2006,633208800
7/7/2006,799360800
10/7/2006,529345600
11/7/2006,825022800
12/7/2006,927329200
13-07-2006,1249906000
14-07-2006,993036800
17-07-2006,1024542400
18-07-2006,1000448400
19-07-2006,1390743200
20-07-2006,1972146400
21-07-2006,891892400
24-07-2006,722856400
25-07-2006,589069600
26-07-2006,898427600
27-07-2006,735044800
28-07-2006,691507600
31-07-2006,892841600
1/8/2006,711765600
2/8/2006,550768400
3/8/2006,841044400
4/8/2006,1852866400
7/8/2006,1245512800
8/8/2006,997864000
9/8/2006,955838800
10/8/2006,697760000
11/8/2006,777529200
14-08-2006,717620400
15-08-2006,861352800
16-08-2006,781284000
17-08-2006,581148400
18-08-2006,536354000
21-08-2006,526226400
22-08-2006,576968000
23-08-2006,536258800
24-08-2006,655191600
25-08-2006,543958800
28-08-2006,738161200
29-08-2006,947332400
30-08-2006,680142400
31-08-2006,574697200
1/9/2006,408494800
5/9/2006,1012457600
6/9/2006,974103200
7/9/2006,1267957600
8/9/2006,895921600
11/9/2006,949124400
12/9/2006,1684687200
13-09-2006,1146138000
14-09-2006,801729600
15-09-2006,981853600
18-09-2006,705278000
19-09-2006,710049200
20-09-2006,822791200
21-09-2006,794124800
22-09-2006,665112000
25-09-2006,858992400
26-09-2006,1102948000
27-09-2006,810373200
28-09-2006,723609600
29-09-2006,405812400
2/10/2006,712639200
3/10/2006,790708800
4/10/2006,829082800
5/10/2006,683883200
6/10/2006,466958800
9/10/2006,438222400
10/10/2006,531588400
11/10/2006,571855200
12/10/2006,592855200
13-10-2006,684196800
16-10-2006,508692800
17-10-2006,480925200
18-10-2006,1133907600
19-10-2006,1512977200
20-10-2006,639413600
23-10-2006,832507200
24-10-2006,463212400
25-10-2006,485214800
26-10-2006,432756800
27-10-2006,594966400
30-10-2006,499917600
31-10-2006,501474400
1/11/2006,611192400
2/11/2006,465483200
3/11/2006,431888800
6/11/2006,434576800
7/11/2006,525932400
8/11/2006,690916800
9/11/2006,923053600
10/11/2006,373864400
13-11-2006,450674000
14-11-2006,588954800
15-11-2006,655323200
16-11-2006,693940800
17-11-2006,466424000
20-11-2006,570794000
21-11-2006,622666800
22-11-2006,671941200
24-11-2006,518677600
27-11-2006,1074836000
28-11-2006,1036173600
29-11-2006,1157083200
30-11-2006,870486400
1/12/2006,795079600
4/12/2006,709536800
5/12/2006,662838400
6/12/2006,638184400
7/12/2006,1004827600
